metabolite	HMDB_ID	reaction	gene	direction
Uracil	HMDB0000300	Dihydrouracil + NADP → Uracil + NADPH + Hydrogen Ion	Dpyd[Unknown]	product
Uracil	HMDB0000300	Uridine + Phosphate → Uracil + Ribose 1-phosphate	Upp1[Enzyme]; Upp2[Enzyme]	product
Uracil	HMDB0000300	Uridine 5&#39;-monophosphate + Pyrophosphate → Uracil + Phosphoribosyl pyrophosphate	Uprt[Enzyme]	product
Urea	HMDB0000294	Agmatine + Water → Putrescine + Urea	Agmat[Unknown]	product
Urea	HMDB0000294	Allantoic acid + Water → (S)-Ureidoglycolic acid + Urea	Allc[Enzyme]	product
Urea	HMDB0000294	L-Arginine + Water → Ornithine + Urea	Arg1[Unknown]; Arg2[Unknown]	product
Ureidoisobutyric acid	HMDB0002031	Dihydrothymine + Water → Ureidoisobutyric acid	Dpys[Unknown]	product
Ureidoisobutyric acid	HMDB0002031	Ureidoisobutyric acid + Water → 3-Aminoisobutanoic acid + Carbon dioxide + Ammonia	Upb1[Unknown]	substrate
Ureidopropionic acid	HMDB0000026	Dihydrouracil + Water → Ureidopropionic acid	Dpys[Unknown]	product
Ureidopropionic acid	HMDB0000026	Ureidopropionic acid + Water → beta-Alanine + CO(2) + Ammonia	Upb1[Unknown]	substrate
Ureidopropionic acid	HMDB0000026	Ureidopropionic acid + Water → beta-Alanine + Carbon dioxide + Ammonia	Upb1[Unknown]	substrate
Ureidosuccinic acid	HMDB0000828	Carbamoyl phosphate + L-Aspartic acid → Phosphate + Ureidosuccinic acid	Cad[Unknown]	product
Ureidosuccinic acid	HMDB0000828	L-Dihydroorotic acid + Water → Ureidosuccinic acid	Cad[Unknown]	product
Uric acid	HMDB0000289	Xanthine + NAD + Water → Uric acid + NADH + Hydrogen Ion	Xdh[Unknown]	product
Uric acid	HMDB0000289	Xanthine + Water + Oxygen → Uric acid + Hydrogen peroxide	Xdh[Unknown]	product
Uridine	HMDB0000296	Adenosine triphosphate + Uridine → ADP + Uridine 5&#39;-monophosphate	Uck1[Unknown]; Uck2[Unknown]; Uckl1[Enzyme]	substrate
Uridine	HMDB0000296	Cytidine + Water → Uridine + Ammonia	Cda[Unknown]; Apobec3[Unknown]; Apobec3[Unknown]; Apobec3[Unknown]; Aicda[Unknown]	product
Uridine	HMDB0000296	Deoxyadenosine triphosphate + Uridine → dADP + Uridine 5&#39;-monophosphate	Uck1[Unknown]; Uck2[Unknown]; Uckl1[Enzyme]	substrate
Uridine	HMDB0000296	Deoxyuridine triphosphate + Uridine → dUDP + Uridine 5&#39;-monophosphate	Uck1[Unknown]; Uck2[Unknown]; Uckl1[Enzyme]	substrate
Uridine	HMDB0000296	Guanosine triphosphate + Uridine → Guanosine diphosphate + Uridine 5&#39;-monophosphate	Uck1[Unknown]; Uck2[Unknown]; Uckl1[Enzyme]	substrate
Uridine	HMDB0000296	Inosine triphosphate + Uridine → IDP + Uridine 5&#39;-monophosphate	Uck1[Unknown]; Uck2[Unknown]; Uckl1[Enzyme]	substrate
Uridine	HMDB0000296	Thymidine 5&#39;-triphosphate + Uridine → dTDP + Uridine 5&#39;-monophosphate	Uck1[Unknown]; Uck2[Unknown]; Uckl1[Enzyme]	substrate
Uridine	HMDB0000296	Uridine + Phosphate → Uracil + Ribose 1-phosphate	Upp1[Enzyme]; Upp2[Enzyme]	substrate
Uridine	HMDB0000296	Uridine 5&#39;-monophosphate + Water → Uridine + Phosphate	Nt5e[Unknown]; Nt5c1b[Unknown]; Nt5c1a[Unknown]; Nt5c[Unknown]; Nt5m[Unknown]; Nt5c2[Unknown]	product
Uridine	HMDB0000296	Uridine triphosphate + Uridine → Uridine 5&#39;-diphosphate + Uridine 5&#39;-monophosphate	Uck1[Unknown]; Uck2[Unknown]; Uckl1[Enzyme]	substrate
Uridine	HMDB0000296	dCTP + Uridine → dCDP + Uridine 5&#39;-monophosphate	Uck1[Unknown]; Uck2[Unknown]; Uckl1[Enzyme]	substrate
Uridine	HMDB0000296	dGTP + Uridine → dGDP + Uridine 5&#39;-monophosphate	Uck1[Unknown]; Uck2[Unknown]; Uckl1[Enzyme]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + 5-(D-Galactosyloxy)-L-lysine-procollagen → Uridine 5&#39;-diphosphate + 1,2-D-Glucosyl-5-D-(galactosyloxy)-L-lysine-procollagen	Plod3[Unknown]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + Amylose → Uridine 5&#39;-diphosphate + Amylose	Gys2[Enzyme]; Gys1[Enzyme]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + Dolichol-20 → Uridine 5&#39;-diphosphate + Dolichyl b-D-glucosyl phosphate	Alg5[Enzyme]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + Galactose 1-phosphate → Glucose 1-phosphate + Uridine diphosphategalactose	Galt[Unknown]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + N-Acylsphingosine → Uridine 5&#39;-diphosphate + beta-D-Glucosyl-(1&lt;-&gt;1)-ceramide	Ugcg[Enzyme]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + N-acylsphingosine → Uridine 5&#39;-diphosphate + D-glucosyl-N-acylsphingosine	Ugcg[Enzyme]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + NAD + Water → Uridine diphosphate glucuronic acid + NADH	Ugdh[Unknown]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + Water + NAD → Uridine diphosphate glucuronic acid + NADH + Hydrogen Ion	Ugdh[Unknown]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + Water → Uridine 5&#39;-monophosphate + Glucose 1-phosphate	Enpp1[Unknown]; Enpp3[Unknown]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose + glycogenin → Uridine 5&#39;-diphosphate + alpha-D-glucosylglycogenin	Gyg[Unknown]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine diphosphate glucose → Uridine diphosphategalactose	Gale[Unknown]	substrate
Uridine diphosphate glucose	HMDB0000286	Uridine triphosphate + Glucose 1-phosphate → Pyrophosphate + Uridine diphosphate glucose	Ugp2[Enzyme]	product
Uridine diphosphate glucuronic acid	HMDB0000935	2,2,2-Trichloroethanol + Uridine diphosphate glucuronic acid → Trichloroethanol glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	2-Methoxyestradiol + Uridine diphosphate glucuronic acid → 2-Methoxy-estradiol-17b 3-glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	2-Methoxyestrone + Uridine diphosphate glucuronic acid → 2-Methoxyestrone 3-glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol + Uridine diphosphate glucuronic acid → 4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol + Uridine diphosphate glucuronic acid → NNAL-N-glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	Androsterone + Uridine diphosphate glucuronic acid → Androsterone glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	Estradiol + Uridine diphosphate glucuronic acid → 17-beta-Estradiol-3-glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	Estrone + Uridine diphosphate glucuronic acid → Estrone glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	Etiocholanolone + Uridine diphosphate glucuronic acid → Etiocholanolone glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	Morphine + Uridine diphosphate glucuronic acid → Morphine-3-glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	Morphine + Uridine diphosphate glucuronic acid → Morphine-6-glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	SN-38 + Uridine diphosphate glucuronic acid → SN38 glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	Testosterone + Uridine diphosphate glucuronic acid → Testosterone glucuronide + Uridine 5&#39;-diphosphate	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	Uridine diphosphate glucose + NAD + Water → Uridine diphosphate glucuronic acid + NADH	Ugdh[Unknown]	product
Uridine diphosphate glucuronic acid	HMDB0000935	Uridine diphosphate glucose + Water + NAD → Uridine diphosphate glucuronic acid + NADH + Hydrogen Ion	Ugdh[Unknown]	product
Uridine diphosphate glucuronic acid	HMDB0000935	Uridine diphosphate glucuronic acid + 3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein → Uridine 5&#39;-diphosphate + 3-beta-D-glucuronosyl-3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein	B3gat3[Unknown]; B3gat2[Unknown]; B3gat1[Unknown]	substrate
Uridine diphosphate glucuronic acid	HMDB0000935	Uridine diphosphate glucuronic acid + Acceptor → Uridine 5&#39;-diphosphate + Acceptor beta-D-glucuronoside	Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a5[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt2a1[Enzyme]; Ugt1a1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt1a2[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2b1[Enzyme]; Ugt2b38[Enzyme]; Ugt2b35[Enzyme]; Ugt2b36[Enzyme]; Ugt2b5[Enzyme]; Ugt2b37[Enzyme]; Ugt1a6b[Enzyme]; Ugt1a2[Enzyme]; Ugt2b34[Enzyme]; Ugt2b1[Enzyme]; Ugt1a10[Enzyme]; Ugt1a9[Enzyme]; Ugt1a7c[Enzyme]; Ugt2a3[Enzyme]	substrate
