metabolite	HMDB_ID	reaction	gene	direction
Water	HMDB0002111	4-beta-Hydroxymethyl-4-alpha-methyl-5-alpha-cholest-7-en-3-beta-ol + NAD(P)H + Oxygen → 3-beta-Hydroxy-4-beta-methyl-5-alpha-cholest-7-ene-4-alpha-carbaldehyde + NAD(P)(+) + Water	MSMO1[Unknown]	product
Water	HMDB0002111	4a-Hydroxytetrahydrobiopterin → 4a-Carbinolamine tetrahydrobiopterin + Water	PCBD1[Enzyme]; PCBD2[Enzyme]	product
Water	HMDB0002111	5&#39;-Deoxy-5-fluorocytidine + Water → 5&#39;-Deoxy-5-fluorouridine + Ammonia	CDA[Unknown]	substrate
Water	HMDB0002111	5(S)-Hydroperoxyeicosatetraenoic acid → Leukotriene A4 + Water	ALOX5[Unknown]	product
Water	HMDB0002111	5,10-Methenyltetrahydrofolic acid + Water → 10-Formyltetrahydrofolate	MTHFD2[Unknown]; MTHFD1[Enzyme]; MTHFD2L[Unknown]	substrate
Water	HMDB0002111	5,10-Methenyltetrahydrofolic acid + Water → 10-Formyltetrahydrofolate + Hydrogen Ion	MTHFD2[Unknown]; MTHFD1[Enzyme]; MTHFD2L[Unknown]	substrate
Water	HMDB0002111	5,10-Methylene-THF + Glycine + Water → Tetrahydrofolic acid + L-Serine	SHMT2[Enzyme]; SHMT1[Enzyme]	substrate
Water	HMDB0002111	5,6-Dihydro-5-fluorouracil + Water → alpha-Fluoro-beta-ureidopropionic acid	DPYS[Unknown]	substrate
Water	HMDB0002111	5,6-Dihydroxyindole + Oxygen → Indole-5,6-quinone + Water	TYR[Unknown]	product
Water	HMDB0002111	5,6-Epoxy-8,11,14-eicosatrienoic acid + Water → 5,6-DHET	EPHX2[Unknown]	substrate
Water	HMDB0002111	5-(Methylthio)-2,3-dioxopentyl phosphate + Water → 1,2-Dihydroxy-3-keto-5-methylthiopentene + Phosphate	ENOPH1[Unknown]	substrate
Water	HMDB0002111	5-Aminolevulinic acid → Porphobilinogen + Water	ALAD[Unknown]	product
Water	HMDB0002111	5-Carboxy-2-pentenoyl-CoA + Water → (3S)-3-Hydroxyadipyl-CoA	EHHADH[Unknown]; ECHS1[Enzyme]; HADHA[Unknown]	substrate
Water	HMDB0002111	5-Fluoromuconolactone + Water → 2-Maleylacetate + Fluoride	CMBL[Enzyme]	substrate
Water	HMDB0002111	5-Hydroxy-N-formylkynurenine + Water → 5-Hydroxykynurenine + Formic acid	AFMID[Unknown]	substrate
Water	HMDB0002111	5-Hydroxyindoleacetaldehyde + NAD + Water → 5-Hydroxyindoleacetic acid + Hydrogen Ion + NADH	ALDH9A1[Unknown]; ALDH7A1[Unknown]; ALDH2[Unknown]; ALDH3A2[Unknown]; ALDH1B1[Unknown]	substrate
Water	HMDB0002111	5-Hydroxyindoleacetaldehyde + Oxygen + Water → 5-Hydroxyindoleacetic acid + Hydrogen peroxide	AOX1[Unknown]	substrate
Water	HMDB0002111	5-Hydroxykynurenamine + Water + Oxygen → 4,6-Dihydroxyquinoline + Ammonia + Hydrogen peroxide + Water	MAOB[Unknown]; MAOA[Unknown]	product
Water	HMDB0002111	5-Hydroxykynurenamine + Water + Oxygen → 4,6-Dihydroxyquinoline + Ammonia + Hydrogen peroxide + Water	MAOB[Unknown]; MAOA[Unknown]	substrate
Water	HMDB0002111	5-Methylthioribulose 1-phosphate → 5-(Methylthio)-2,3-dioxopentyl phosphate + Water	APIP[Unknown]	product
Water	HMDB0002111	5-Phosphoribosylamine + Pyrophosphate + L-Glutamic acid → L-Glutamine + Phosphoribosyl pyrophosphate + Water	PPAT[Unknown]	product
Water	HMDB0002111	5-Thymidylic acid + Water → Thymidine + Phosphate	NT5E[Unknown]; NT5C1B[Unknown]; NT5C1A[Unknown]; NT5C[Unknown]; NT5M[Unknown]; NT5C3[Enzyme]; NT5C2[Unknown]	substrate
Water	HMDB0002111	5-phosphonooxy-L-lysine + Water → Allysine + Ammonia + Phosphate	AGXT2L2[Enzyme]	substrate
Water	HMDB0002111	5beta-Cholestane-3alpha,7alpha,12alpha-triol + NADPH + Oxygen → Coprocholic acid + NADP + Water	CYP27A1[Unknown]	product
Water	HMDB0002111	5beta-Cholestane-3alpha,7alpha,12alpha-triol + Oxygen + NADPH → 27-Deoxy-5b-cyprinol + NADP + Water	CYP27A1[Unknown]	product
Water	HMDB0002111	6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + Water → 6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + Acetic acid	PIGL[Enzyme]	substrate
Water	HMDB0002111	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + Water → 6-(alpha-D-Glucosaminyl)-1D-myo-inositol + phosphatidate	GPLD1[Enzyme]	substrate
Water	HMDB0002111	6-Mercaptopurine ribonucleoside triphosphate + Water → 6-Thioinosine-5&#39;-monophosphate + Pyrophosphate	ITPA[Unknown]	substrate
Water	HMDB0002111	6-Phosphonoglucono-D-lactone + Water → 6-Phosphogluconic acid	PGLS[Enzyme]; H6PD[Unknown]	substrate
Water	HMDB0002111	6-Thioinosine-5&#39;-monophosphate + NAD + Water → 6-Thioxanthine 5&#39;-monophosphate + NADH + Hydrogen Ion	IMPDH2[Unknown]; IMPDH1[Unknown]	substrate
Water	HMDB0002111	6-Thioxanthine 5&#39;-monophosphate + Adenosine triphosphate + L-Glutamine + Water → 6-Thioguanosine monophosphate + Adenosine monophosphate + Pyrophosphate + L-Glutamic acid	GMPS[Unknown]	substrate
Water	HMDB0002111	6-phospho-D-glucono-1,5-lactone + Water → 6-Phosphogluconic acid	PGLS[Enzyme]; H6PD[Unknown]	substrate
Water	HMDB0002111	7 alpha,26-Dihydroxy-4-cholesten-3-one + Oxygen + NADPH + Hydrogen Ion → 7alpha-Hydroxy-3-oxo-4-cholestenoate + NADP + Water	CYP27A1[Unknown]	product
Water	HMDB0002111	7,12-Dimethylbenz[a]anthracene 5,6-oxide + Water → trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene	EPHX1[Enzyme]	substrate
Water	HMDB0002111	7-Methylguanosine 5&#39;-diphosphate + Water → 7-Methylguanosine 5&#39;-phosphate + Phosphate	DCPS[Unknown]	substrate
Water	HMDB0002111	7-Methylxanthine + Oxygen + Water → 7-Methyluric acid + Hydrogen peroxide	XDH[Unknown]	substrate
Water	HMDB0002111	7a-Hydroxy-cholestene-3-one + Hydrogen Ion + Oxygen + NADPH → 7a,12a-Dihydroxy-cholestene-3-one + NADP + Water	CYP8B1[Unknown]	product
Water	HMDB0002111	7a-Hydroxy-cholestene-3-one + NADPH + Oxygen → 7a,12a-Dihydroxy-cholestene-3-one + NADP + Water	CYP8B1[Unknown]	product
Water	HMDB0002111	8,9-Epoxyeicosatrienoic acid + Water → 8,9-DiHETrE	EPHX2[Unknown]	substrate
Water	HMDB0002111	8-Oxo-dGTP + Water → 8-Oxo-dGMP + Pyrophosphate	NUDT1[Enzyme]; NUDT15[Unknown]	substrate
Water	HMDB0002111	8-oxo-dGDP + Water → 8-Oxo-dGMP + Phosphate	NUDT5[Unknown]; NUDT18[Unknown]	substrate
Water	HMDB0002111	9-cis-Retinal + NAD + Water → 9-cis-Retinoic acid + NADH + Hydrogen Ion	ALDH1A1[Unknown]; ALDH1A2[Unknown]	substrate
Water	HMDB0002111	A (3R)-3-hydroxyacyl-[acyl-carrier protein] → a trans-2-enoyl-[acyl-carrier protein] + Water	FASN[Enzyme]	product
Water	HMDB0002111	A 1,2-diacylglycerol 3-phosphate + Water → a 1,2-diacyl-sn-glycerol + Phosphate	PPAP2C[Unknown]; PPAP2A[Unknown]; PPAP2B[Unknown]; LPPR4[Enzyme]; PPAPDC1A[Enzyme]; PPAPDC1B[Enzyme]; LPPR2[Enzyme]; LPPR3[Enzyme]; LPIN1[Unknown]; LPIN2[Unknown]; LPIN3[Unknown]	substrate
Water	HMDB0002111	A 3&#39;-phosphopolynucleotide + Water → a polynucleotide + Phosphate	PNKP[Enzyme]	substrate
Water	HMDB0002111	A 3-acylpyruvate + Water → a carboxylate + Pyruvic acid	FAHD1[Unknown]	substrate
Water	HMDB0002111	A 5&#39;-phosphopolynucleotide + Water → a polynucleotide + Phosphate	RNGTT[Unknown]	substrate
Water	HMDB0002111	A 5&#39;-ribonucleotide + Water → a ribonucleoside + Phosphate	NT5E[Unknown]; NT5C1B[Unknown]; NT5C1A[Unknown]; ACPP[Enzyme]; NT5C3[Enzyme]; NT5C2[Unknown]; NT5C3L[Enzyme]	substrate
Water	HMDB0002111	A D-amino acid + Water + Oxygen → a 2-oxo acid + Ammonia + Hydrogen peroxide	DAO[Unknown]	substrate
Water	HMDB0002111	A beta-D-glucuronoside + Water → D-Glucuronic acid + an alcohol	GUSB[Enzyme]; KL[Unknown]	substrate
Water	HMDB0002111	A carboxylic ester + Water → an alcohol + a carboxylate	CES1[Enzyme]; CES2[Enzyme]; CES5A[Enzyme]; CES3[Enzyme]	substrate
Water	HMDB0002111	A cerebroside 3-sulfate + Water → a cerebroside + Oat gum	ARSA[Unknown]	substrate
Water	HMDB0002111	A dinucleotide + Water → mononucleotides	ENPP1[Unknown]; ENPP3[Unknown]	substrate
Water	HMDB0002111	A lysophosphatidylcholine + Water → a monoacylglycerol + Phosphorylcholine	ENPP6[Enzyme]	substrate
Water	HMDB0002111	A monoamide of a dicarboxylic acid + Water → a dicarboxylate + Ammonia	NIT2[Unknown]	substrate
Water	HMDB0002111	A nucleoside diphosphate + Water → a nucleotide + Phosphate	CANT1[Unknown]; ENTPD4[Unknown]; ENTPD6[Unknown]; ENTPD5[Unknown]	substrate
Water	HMDB0002111	A nucleoside triphosphate + Water → a nucleotide + Pyrophosphate	ITPA[Unknown]	substrate
Water	HMDB0002111	A phenyl acetate + Water → a phenol + Acetic acid	PON3[Enzyme]; PON1[Enzyme]; PON2[Enzyme]	substrate
Water	HMDB0002111	A phosphate monoester + Water → an alcohol + Phosphate	ALPP[Unknown]; ALPI[Unknown]; ACP2[Enzyme]; ACP1[Enzyme]; ALPL[Unknown]; ACP5[Unknown]; ACPP[Enzyme]; ALPPL2[Unknown]; ACP6[Enzyme]; ACPT[Enzyme]; ACPL2[Enzyme]; PAPL[Unknown]	substrate
Water	HMDB0002111	A phosphatidylcholine + Water → Choline + a phosphatidate	PLD2[Enzyme]; PLD1[Unknown]; PLD3[Enzyme]; PLD4[Enzyme]	substrate
Water	HMDB0002111	A phosphoprotein + Water → a protein + Phosphate	PTEN[Unknown]; PPP1CB[Unknown]; EPM2A[Enzyme]; PPP1CC[Unknown]; PPP2CA[Unknown]; DUSP2[Enzyme]; PTPMT1[Enzyme]; PPP3CA[Unknown]; PPP3CB[Unknown]; PPP3CC[Unknown]; PPEF1[Unknown]; PPEF2[Unknown]; PPP1CA[Unknown]; PPP2CB[Unknown]; PPP4C[Unknown]; PPP5C[Unknown]; PPP6C[Unknown]; ILKAP[Unknown]; PPM1A[Unknown]; PPM1B[Unknown]; PPM1D[Unknown]; PPM1E[Unknown]; PPM1F[Unknown]; PPM1G[Unknown]; PPM1K[Unknown]; PPM1L[Unknown]; PPM1M[Unknown]; PPTC7[Unknown]; UBLCP1[Unknown]; DUSP18[Unknown]; PHLPP2[Unknown]; PHLPP1[Unknown]; CDC14A[Enzyme]; CDC14B[Enzyme]; CDKN3[Enzyme]; CTDP1[Enzyme]; CTDNEP1[Enzyme]; DUSP10[Enzyme]; DUSP12[Unknown]; DUSP13[Enzyme]; DUSP16[Enzyme]; DUSP19[Enzyme]; DUSP1[Enzyme]; DUSP28[Enzyme]; DUSP3[Enzyme]; DUSP4[Enzyme]; DUSP5[Enzyme]; DUSP6[Enzyme]; DUSP7[Enzyme]; DUSP8[Enzyme]; DUSP9[Enzyme]; PPM1H[Enzyme]; PPM1J[Enzyme]; SSH1[Enzyme]; SSH2[Enzyme]; PGAM5[Enzyme]; DUSP14[Enzyme]; DUSP15[Enzyme]; CTDSP1[Enzyme]; DUSP21[Enzyme]; CDC14C[Unknown]; CTDSP2[Unknown]; CTDSPL[Unknown]; DUPD1[Unknown]; DUSP22[Unknown]; DUSP23[Unknown]; DUSP26[Unknown]; DUSP13[Unknown]; PPM1N[Unknown]; RPAP2[Unknown]; SSH3[Unknown]; SSU72[Unknown]	substrate
Water	HMDB0002111	A steroid + AH(2) + Oxygen → a 17-alpha-hydroxysteroid + A + Water	CYP17A1[Unknown]	product
Water	HMDB0002111	A steroid + AH(2) + Oxygen → a 21-hydroxysteroid + A + Water	CYP21A2[Unknown]	product
Water	HMDB0002111	A steroid + reduced adrenal ferredoxin + Oxygen → an 11-beta-hydroxysteroid + oxidized adrenal ferredoxin + Water	CYP11B1[Unknown]; CYP11B2[Unknown]	product
Water	HMDB0002111	A steryl ester + Water → a sterol + a fatty acid	LIPA[Enzyme]; CEL[Unknown]	substrate
Water	HMDB0002111	A very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] → a very-long-chain trans-2,3-dehydroacyl-[acyl-carrier protein] + Water	PTPLAD1[Unknown]; PTPLA[Unknown]; PTPLB[Unknown]; PTPLAD2[Unknown]	product
Water	HMDB0002111	ADP + Water → Adenosine monophosphate + Phosphate	ENTPD1[Unknown]; ENTPD3[Unknown]; ENTPD8[Unknown]	substrate
Water	HMDB0002111	ADP-Ribosyl-L-arginine + Water → Adenosine diphosphate ribose + L-Arginine	ADPRH[Enzyme]	substrate
Water	HMDB0002111	ADP-sugar + Water → Adenosine monophosphate + alpha-D-aldose 5-phosphate	NUDT5[Unknown]	substrate
Water	HMDB0002111	Acetaldehyde + NAD + Water → Acetic acid + NADH + Hydrogen Ion	ALDH9A1[Unknown]; ALDH7A1[Unknown]; ALDH2[Unknown]; ALDH3A2[Unknown]; ALDH1B1[Unknown]	substrate
Water	HMDB0002111	Acetaldehyde + NADP + Water → Acetic acid + NADPH + Hydrogen Ion	ALDH3A1[Unknown]; ALDH1A3[Unknown]; ALDH2[Unknown]; ALDH3A2[Unknown]; ALDH1B1[Unknown]; ALDH3B2[Unknown]; ALDH3B1[Unknown]	substrate
Water	HMDB0002111	Acetoacetic acid + Fumaric acid → 4-Fumarylacetoacetic acid + Water	FAH[Unknown]	product
Water	HMDB0002111	Acetyl-CoA + Water + Acetoacetyl-CoA → 3-Hydroxy-3-methylglutaryl-CoA + Coenzyme A	HMGCS2[Enzyme]; HMGCS1[Enzyme]	substrate
Water	HMDB0002111	Acetyl-CoA + Water + Oxalacetic acid → Citric acid + Coenzyme A	CS[Enzyme]	substrate
Water	HMDB0002111	Acetyl-CoA + Water → Coenzyme A + Acetic acid	ACOT12[Enzyme]	substrate
Water	HMDB0002111	Acetylcholine + Water → Choline + Acetic acid	ACHE[Enzyme]	substrate
Water	HMDB0002111	Acetylphosphate + Water → Acetic acid + Phosphate	ACYP2[Enzyme]; ACYP1[Enzyme]	substrate
Water	HMDB0002111	Adenosine + Water → Inosine + Ammonia	ADA[Enzyme]; CECR1[Unknown]	substrate
Water	HMDB0002111	Adenosine 3&#39;,5&#39;-cyclic phosphate + Water → Adenosine monophosphate	PDE8A[Unknown]; PDE7A[Unknown]; PDE4B[Unknown]; PDE7B[Unknown]; PDE8B[Unknown]; PDE4C[Unknown]; PDE4D[Unknown]; PDE4A[Unknown]; PDE11A[Unknown]	substrate
Water	HMDB0002111	Adenosine 3&#39;,5&#39;-diphosphate + Water → Adenosine monophosphate + Phosphate	BPNT1[Unknown]; IMPAD1[Unknown]	substrate
Water	HMDB0002111	Adenosine diphosphate ribose + Water → Adenosine monophosphate + D-Ribose 5-phosphate	NUDT5[Unknown]; NUDT5[Unknown]; NUDT9[Unknown]; NUDT9[Unknown]; TRPM2[Unknown]; ADPRM[Unknown]; ADPRM[Unknown]	substrate
Water	HMDB0002111	Adenosine monophosphate + Water → Adenosine + Phosphate	NT5E[Unknown]; NT5C1B[Unknown]; NT5C1A[Unknown]; NT5C[Unknown]; NT5M[Unknown]; NT5C3[Enzyme]; NT5C2[Unknown]	substrate
Water	HMDB0002111	Adenosine monophosphate + Water → Inosinic acid + Ammonia	AMPD3[Enzyme]; AMPD2[Enzyme]; AMPD1[Enzyme]	substrate
Water	HMDB0002111	Adenosine triphosphate + 5&#39;-Phosphoribosyl-N-formylglycinamide + L-Glutamine + Water → ADP + Phosphate + Phosphoribosylformylglycinamidine + L-Glutamic acid	PFAS[Enzyme]	substrate
Water	HMDB0002111	Adenosine triphosphate + Ammonia + CO(2) + Water → ADP + Phosphate + Carbamoyl phosphate	CPS1[Enzyme]	substrate
Water	HMDB0002111	Adenosine triphosphate + Ammonia + Carbon dioxide + Water → ADP + Phosphate + Carbamoyl phosphate	CPS1[Enzyme]	substrate
Water	HMDB0002111	Adenosine triphosphate + Hydrogen selenide + Water → Adenosine monophosphate + Phosphoroselenoic acid + Phosphate	SEPHS1[Enzyme]; SEPHS2[Enzyme]	substrate
Water	HMDB0002111	Adenosine triphosphate + L-Aspartic acid + L-Glutamine + Water → Adenosine monophosphate + Pyrophosphate + L-Asparagine + L-Glutamic acid	ASNS[Enzyme]	substrate
Water	HMDB0002111	Adenosine triphosphate + L-Glutamine + Hydrogen carbonate + Water → ADP + Phosphate + L-Glutamic acid + Carbamoyl phosphate	CAD[Unknown]	substrate
Water	HMDB0002111	Adenosine triphosphate + L-Methionine + Water → Phosphate + Pyrophosphate + S-Adenosylmethionine	MAT2A[Unknown]; MAT1A[Unknown]	substrate
Water	HMDB0002111	Adenosine triphosphate + N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide + L-Glutamine + Water → ADP + Phosphate + 2-(formamido)-N(1)-(5-phospho-D-ribosyl)acetamidine + L-Glutamic acid	PFAS[Enzyme]	substrate
Water	HMDB0002111	Adenosine triphosphate + Nicotinic acid adenine dinucleotide + L-Glutamine + Water → Adenosine monophosphate + Pyrophosphate + NAD + L-Glutamic acid	NADSYN1[Unknown]	substrate
Water	HMDB0002111	Adenosine triphosphate + Pyroglutamic acid + Water → ADP + Phosphate + L-Glutamic acid	OPLAH[Enzyme]	substrate
Water	HMDB0002111	Adenosine triphosphate + Selenomethionine + Water → Phosphate + Pyrophosphate + Se-Adenosylselenomethionine	MAT2A[Unknown]; MAT1A[Unknown]; MAT2B[Unknown]	substrate
Water	HMDB0002111	Adenosine triphosphate + Uridine triphosphate + L-Glutamine + Water → ADP + Phosphate + Cytidine triphosphate + L-Glutamic acid	CTPS1[Unknown]; CTPS2[Enzyme]	substrate
Water	HMDB0002111	Adenosine triphosphate + Water → ADP + Phosphate	ENTPD1[Unknown]; ENTPD3[Unknown]; KATNA1[Enzyme]; NSF[Unknown]; ENTPD2[Unknown]; CFTR[Unknown]; RUVBL2[Enzyme]; ATRX[Unknown]; ENTPD8[Unknown]; OLA1[Unknown]; BLM[Unknown]; ERCC2[Unknown]; FIGNL1[Unknown]; G3BP1[Unknown]; HELB[Unknown]; RECQL[Unknown]; SUPV3L1[Unknown]; WRN[Unknown]; NTPCR[Enzyme]; DDX39B[Enzyme]; DHX16[Enzyme]; MCM6[Unknown]; MCM7[Unknown]; RAD54L2[Unknown]; ASCC3[Unknown]; ATP13A1[Unknown]; ATP13A2[Unknown]; ATP13A3[Unknown]; ATP13A4[Unknown]; ATP13A5[Unknown]; ATAD1[Unknown]; ATAD2[Unknown]; CHD1L[Unknown]; CHD1[Unknown]; CHD2[Unknown]; CHD3[Unknown]; CHD4[Unknown]; CHD5[Unknown]; CHD6[Unknown]; CHD7[Unknown]; CHD8[Unknown]; CHD9[Unknown]; DDX11L8[Unknown]; DDX19A[Unknown]; DDX19B[Unknown]; DDX10[Unknown]; DDX11[Unknown]; DDX12P[Unknown]; DDX17[Unknown]; DDX18[Unknown]; DDX1[Unknown]; DDX20[Unknown]; DDX21[Unknown]; DDX23[Unknown]; DDX24[Unknown]; DDX25[Unknown]; DDX27[Unknown]; DDX28[Unknown]; DDX31[Unknown]; DDX3X[Unknown]; DDX3Y[Unknown]; DDX41[Unknown]; DDX42[Unknown]; DDX43[Unknown]; DDX46[Unknown]; DDX47[Unknown]; DDX49[Unknown]; DDX4[Unknown]; DDX50[Unknown]; DDX51[Unknown]; DDX52[Unknown]; DDX53[Unknown]; DDX54[Unknown]; DDX55[Unknown]; DDX56[Unknown]; DDX58[Unknown]; DDX59[Unknown]; DDX5[Unknown]; DDX60[Unknown]; DDX60L[Unknown]; DDX6[Unknown]; DHX15[Unknown]; DHX29[Unknown]; DHX30[Unknown]; DHX32[Unknown]; DHX33[Unknown]; DHX34[Unknown]; DHX35[Unknown]; DHX36[Unknown]; DHX37[Unknown]; DHX40[Unknown]; DHX57[Unknown]; DHX58[Unknown]; DHX8[Unknown]; DHX9[Unknown]; DNA2[Unknown]; DQX1[Unknown]; DDX39A[Unknown]; ERCC6L[Unknown]; ERCC3[Unknown]; BRIP1[Unknown]; FANCM[Unknown]; FBXO18[Unknown]; HELQ[Unknown]; HFM1[Unknown]; EIF4A1[Unknown]; EIF4A2[Unknown]; EIF4A3[Unknown]; IFIH1[Unknown]; INO80[Unknown]; KATNAL1[Unknown]; KATNAL2[Unknown]; MOV10L1[Unknown]; MCM2[Unknown]; MCM3[Unknown]; MCM4[Unknown]; MCM5[Unknown]; MCM8[Unknown]; MCM9[Unknown]; MOV10[Unknown]; NAV2[Unknown]; PEO1[Unknown]; PIF1[Unknown]; DHX38[Unknown]; RECQL4[Unknown]; RECQL5[Unknown]; RTEL1[Unknown]; RUVBL1[Unknown]; SKIV2L2[Unknown]; IGHMBP2[Unknown]; SMARCAD1[Unknown]; SPAST[Unknown]; GTF2F2[Unknown]; TDRD9[Unknown]; VCP[Unknown]; SNRNP200[Unknown]; VPS4A[Unknown]; VPS4B[Unknown]; YTHDC2[Unknown]	substrate
Water	HMDB0002111	Adenosine triphosphate + Water → Adenosine monophosphate + Phosphate	ENTPD1[Unknown]; ENTPD3[Unknown]; ENTPD8[Unknown]	substrate
Water	HMDB0002111	Adenosine triphosphate + Xanthylic acid + L-Glutamine + Water → Adenosine monophosphate + Pyrophosphate + Guanosine monophosphate + L-Glutamic acid	GMPS[Unknown]	substrate
Water	HMDB0002111	Agmatine + Water → Putrescine + Urea	AGMAT[Unknown]	substrate
Water	HMDB0002111	Albendazole + NADPH + Oxygen → albendazole S-oxide + NADP + Water	CYP3A4[Unknown]	product
Water	HMDB0002111	Aldehyde + NAD + Water → Fatty acid + NADH + Hydrogen Ion	ALDH9A1[Unknown]; ALDH7A1[Unknown]; ALDH2[Unknown]; ALDH3A2[Unknown]; ALDH1B1[Unknown]	substrate
Water	HMDB0002111	Aldophosphamide + Glutathione → 4-Glutathionyl cyclophosphamide + Water	GSTM2[Enzyme]; GSTM1[Enzyme]; GSTK1[Enzyme]; MGST3[Enzyme]; GSTM3[Enzyme]; GSTA1[Enzyme]; MGST1[Enzyme]; GSTM4[Enzyme]; GSTM5[Enzyme]; MGST2[Enzyme]; GSTO1[Enzyme]; GSTA5[Enzyme]; GSTA2[Enzyme]; GSTA3[Enzyme]; GSTA4[Enzyme]; GSTO2[Enzyme]; GSTT1[Unknown]; GSTP1[Enzyme]; GSTT2B[Unknown]	product
Water	HMDB0002111	Aldophosphamide + NAD + Water → Carboxyphosphamide + NADH + Hydrogen Ion	ALDH3A1[Unknown]; ALDH1A3[Unknown]; ALDH3B2[Unknown]; ALDH3B1[Unknown]	substrate
Water	HMDB0002111	Aldophosphamide + NADP + Water → Carboxyphosphamide + NADPH + Hydrogen Ion	ALDH3A1[Unknown]; ALDH1A3[Unknown]; ALDH3B2[Unknown]; ALDH3B1[Unknown]	substrate
Water	HMDB0002111	Allantoic acid + Water → (S)-Ureidoglycolic acid + Urea	ALLC[Enzyme]	substrate
Water	HMDB0002111	Allysine + NAD + Water → Aminoadipic acid + NADH + Hydrogen Ion	ALDH7A1[Unknown]	substrate
Water	HMDB0002111	Allysine + NAD(P)(+) + Water → Aminoadipic acid + NAD(P)H	ALDH7A1[Unknown]	substrate
Water	HMDB0002111	Allysine + NADP + Water → Aminoadipic acid + NADPH + Hydrogen Ion	ALDH7A1[Unknown]	substrate
Water	HMDB0002111	Alpha-Linolenoyl-CoA + Water → Coenzyme A + alpha-Linolenic acid	ACOT7[Enzyme]; ACOT2[Enzyme]; ACOT4[Enzyme]; ACOT1[Enzyme]	substrate
Water	HMDB0002111	Aminoacetone + Water + Oxygen → Pyruvaldehyde + Ammonia + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]; AOC3[Unknown]; AOC2[Unknown]	substrate
Water	HMDB0002111	An L-amino acid + Water + Oxygen → a 2-oxo acid + Ammonia + Hydrogen peroxide	IL4I1[Unknown]	substrate
Water	HMDB0002111	An N-acyl-L-amino acid + Water → a carboxylate + an L-amino acid	ACY1[Unknown]	substrate
Water	HMDB0002111	An N-acyl-L-homoserine lactone + Water → an N-acyl-L-homoserine	PON3[Enzyme]; PON1[Enzyme]; PON2[Enzyme]	substrate
Water	HMDB0002111	An N-acylphosphatidylethanolamine + Water → an N-acylethanolamine + a 1,2-diacylglycerol 3-phosphate	NAPEPLD[Unknown]	substrate
Water	HMDB0002111	An S-prenyl-L-cysteine + Oxygen + Water → a prenal + L-Cysteine + Hydrogen peroxide	PCYOX1[Unknown]	substrate
Water	HMDB0002111	An acylcholine + Water → Choline + a carboxylate	BCHE[Enzyme]	substrate
Water	HMDB0002111	An acylphosphate + Water → a carboxylate + Phosphate	ACYP2[Enzyme]; ACYP1[Enzyme]	substrate
Water	HMDB0002111	An aldehyde + NAD + Water → a carboxylate + NADH	ALDH9A1[Unknown]; ALDH7A1[Unknown]; ALDH2[Unknown]; ALDH3A2[Unknown]; ALDH1B1[Unknown]	substrate
Water	HMDB0002111	An aldehyde + NAD(P)(+) + Water → a carboxylate + NAD(P)H	ALDH3A1[Unknown]; ALDH1A3[Unknown]; ALDH3B2[Unknown]; ALDH3B1[Unknown]	substrate
Water	HMDB0002111	An aldehyde + Water + Oxygen → a carboxylate + Hydrogen peroxide	AOX1[Unknown]	substrate
Water	HMDB0002111	An all-trans-retinyl ester + Water → 11-cis-Retinol + a fatty acid	RPE65[Enzyme]	substrate
Water	HMDB0002111	An alpha-L-fucoside + Water → L-Fucose + an alcohol	FUCA1[Enzyme]; FUCA2[Enzyme]	substrate
Water	HMDB0002111	An aryl dialkyl phosphate + Water → dialkyl phosphate + an aryl alcohol	PON3[Enzyme]; PON1[Enzyme]	substrate
Water	HMDB0002111	An epoxide + Water → a glycol	EPHX2[Unknown]	substrate
Water	HMDB0002111	Anandamide + Water → Arachidonic acid + Ethanolamine	FAAH[Enzyme]; FAAH2[Enzyme]	substrate
Water	HMDB0002111	Angiotensin II + Water → angiotensin-(1-7) + L-Phenylalanine	ACE2[Unknown]	substrate
Water	HMDB0002111	Arachidonic acid + AH(2) + Oxygen → prostaglandin H(2) + A + Water	PTGS2[Unknown]; PTGS1[Unknown]	product
Water	HMDB0002111	Arachidonic acid + Oxygen + NADPH + Hydrogen Ion → 11,12-Epoxyeicosatrienoic acid + NADP + Water	CYP4A11[Unknown]; CYP4A22[Unknown]	product
Water	HMDB0002111	Arachidonic acid + Oxygen + NADPH + Hydrogen Ion → 20-Hydroxyeicosatetraenoic acid + NADP + Water	CYP4A11[Unknown]; CYP4F2[Unknown]; CYP4F3[Unknown]; CYP4F11[Unknown]; CYP4F8[Unknown]; CYP4A22[Unknown]; CYP4F22[Unknown]	product
Water	HMDB0002111	Arachidonic acid + Oxygen → Leukotriene A4 + Water	ALOX5[Unknown]	product
Water	HMDB0002111	Arachidonic acid + Oxygen → leukotriene A(4) + Water	ALOX5[Unknown]	product
